ID,LON,LAT,QUALITY,PLATE,DIST,AZI,AZI_PRED,ABS_ERROR_DEG
wsm233142,27.81,39.41,C,AT,83.0,115.99999979615573,116.0,2.0384426591135707e-07
wsm233181,25.16,40.24,C,EU,24.0,119.99999977735398,120.0,2.2264602250743337e-07
wsm233183,34.54,36.86,C,AT,172.0,25.999999796155727,25.999998,1.7035043597957156e-06
wsm233456,38.11,38.25,C,AT,26.0,22.00000082683971,21.999998,2.734188342401467e-06
wsm233470,38.12,38.23,C,AT,25.0,22.99999917316029,22.999996,2.987857556036033e-06
wsm233520,20.79,39.32,C,EU,99.0,39.00000030999979,39.0,3.099997911704122e-07
wsm233545,21.92,38.07,C,AS,38.0,17.99999966932492,18.0,3.306750784304313e-07
wsm233592,23.99,36.31,C,AS,140.0,23.99999934560639,24.0,6.543936095226854e-07
wsm233724,26.36,39.68,C,AT,19.0,112.00000082683971,112.0,8.268397095889668e-07
wsm233725,26.38,39.68,C,AT,20.0,113.9999993456064,114.0,6.543936024172581e-07
wsm233759,19.37,41.63,C,EU,299.0,46.99999985654554,47.0,1.4345445720209682e-07
wsm233811,25.76,35.54,C,AS,145.0,174.0000003099998,174.0,3.099997911704122e-07
wsm233918,38.24,38.09,C,AT,12.0,100.00000032969656,100.0,3.2969656160730665e-07
wsm233929,16.8,39.45,C,EU,105.0,75.99999933420027,76.0,6.657997317915942e-07
wsm233933,23.93,38.21,C,AS,95.0,103.0000000170005,103.0,1.7000502339215018e-08
wsm234008,35.86,37.55,C,AT,84.0,17.00000022753652,17.0,2.2753652118012724e-07
wsm234110,24.18,40.26,C,EU,39.0,92.99999997008375,93.00001,7.659310782059947e-06
wsm234111,24.17,40.26,C,EU,40.0,95.00000014155279,95.00001,7.487841742204182e-06
wsm234122,16.63,46.19,C,EU,788.0,22.00000082683971,21.999998,2.734188342401467e-06
wsm234256,41.17,39.27,C,EU,26.0,151.0000001392189,151.0,1.3921891195423086e-07
wsm234273,36.47,36.49,C,AR,27.0,58.0000000170005,57.999996,3.831697767964215e-06
wsm234360,24.12,40.31,C,EU,45.0,98.00000012142895,98.0,1.2142895400302223e-07
wsm234380,-9.54,38.05,C,EU,160.0,149.00000066579972,149.0,6.657997175807395e-07
wsm234404,23.42,38.81,C,AS,24.0,80.99999998633857,80.99999,7.615733096599797e-06
wsm234603,37.06,37.31,C,AR,23.0,170.99999998633857,171.0,1.3661434650202864e-08
wsm234606,37.07,37.17,C,AR,35.0,165.99999933420028,166.0,6.657997175807395e-07
wsm234686,22.3,37.98,C,AS,43.0,106.00000013921893,106.0,1.3921892616508558e-07
wsm234782,7.31,42.82,C,EU,518.0,150.000000222646,150.0,2.2264600829657866e-07
wsm234943,24.09,40.31,C,EU,44.0,106.00000013921893,106.0,1.3921892616508558e-07
wsm234947,24.18,40.28,C,EU,41.0,91.99999985654553,92.00001,7.772849002662952e-06
wsm234948,17.63,44.53,C,EU,597.0,5.999999690000208,6.0,3.0999979205859063e-07
wsm235015,42.57,38.23,C,EU,25.0,137.99999997008376,138.0,2.991623659909237e-08
wsm235066,21.28,37.42,C,AS,58.0,91.99999985654553,92.00001,7.772849002662952e-06
wsm235099,20.14,39.76,C,EU,146.0,70.99999979615572,71.0,2.0384428012221179e-07
wsm235195,25.82,39.05,C,AS,65.0,109.00000020384428,109.0,2.0384428012221179e-07
wsm235220,23.29,38.19,C,AS,50.0,84.99999985844721,84.99999,7.487841742204182e-06
wsm235256,21.71,39.2,C,EU,87.0,169.99999967030342,170.0,3.2969657581816136e-07
wsm235278,31.32,42.64,C,EU,217.0,129.9999998584472,130.0,1.4155278904581792e-07
wsm235279,31.48,42.72,C,EU,220.0,129.9999998584472,130.0,1.4155278904581792e-07
wsm235313,30.47,38.77,C,AT,205.0,72.00000033067509,72.0,3.3067509264128603e-07
wsm235344,39.17,38.37,C,AR,25.0,17.99999966932492,18.0,3.306750784304313e-07
wsm235348,37.51,38.85,C,AT,106.0,69.99999934094342,70.0,6.590565817532479e-07
wsm235351,28.76,35.54,C,AS,25.0,172.99999983712033,173.0,1.6287967241623846e-07
wsm235352,28.64,35.56,C,AS,30.0,174.0000003099998,174.0,3.099997911704122e-07
wsm235373,38.73,38.35,C,AT,12.0,27.000000330675075,27.0,3.3067507487771763e-07
wsm235409,37.35,39.65,C,AT,90.0,23.99999934560639,24.0,6.543936095226854e-07
wsm235569,19.58,40.8,C,EU,228.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm235605,35.88,37.67,C,AT,86.0,30.99999933420027,30.999998,1.2415489045736194e-06
wsm235657,23.25,40.21,C,EU,71.0,99.00000001366143,99.00001,7.615733096599797e-06
wsm235688,38.59,38.11,C,AR,20.0,15.000000222646023,15.0,2.2264602250743337e-07
wsm235702,23.25,40.1,C,EU,62.0,112.00000082683971,112.0,8.268397095889668e-07
wsm235763,39.72,38.56,C,AR,29.0,24.99999934094341,24.999998,1.2482920439538248e-06
wsm235764,39.75,38.61,C,AR,33.0,27.000000330675075,27.0,3.3067507487771763e-07
wsm235847,37.63,37.9,C,AT,9.0,102.00000030055968,102.0,3.005596767025054e-07
wsm235849,40.85,41.04,C,EU,169.0,139.0000001930428,139.0,1.9304280840515275e-07
wsm236145,26.21,40.46,C,EU,23.0,124.00000049658536,124.0,4.965853577232338e-07
wsm236154,24.16,40.26,C,EU,40.0,100.00000032969656,100.0,3.2969656160730665e-07
wsm236222,21.6,38.57,C,EU,17.0,107.00000022753652,107.0,2.2753651762741356e-07
wsm24817,13.95,55.56,C,EU,1844.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm24883,10.92,45.71,C,EU,739.0,166.9999999829995,167.0,1.7000502339215018e-08
wsm24894,10.97,45.54,C,EU,720.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm24925,12.44,46.21,C,EU,799.0,151.0000001392189,151.0,1.3921891195423086e-07
wsm24969,14.66,46.51,C,EU,859.0,27.999999772463482,27.999998,1.6798121151850864e-06
wsm250685,0.42,42.75,B,EU,705.0,120.99999933420027,121.0,6.657997317915942e-07
wsm250690,-1.47,40.65,B,EU,515.0,148.0000000170005,148.0,1.7000502339215018e-08
wsm250694,-9.9,36.3,B,AF,35.0,158.9999993456064,159.0,6.543936024172581e-07
wsm250695,0.07,39.4,B,EU,362.0,149.00000066579972,149.0,6.657997175807395e-07
wsm250696,-8.27,37.3,B,EU,146.0,142.00000016287964,142.0,1.6287964399452903e-07
wsm250698,-3.05,37.7,B,EU,182.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm250699,-3.75,37.13,A,EU,145.0,122.99999969944032,123.0,3.005596767025054e-07
wsm250701,-3.67,35.55,B,AF,9.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm250703,0.89,36.3,B,EU,32.0,148.0000000170005,148.0,1.7000502339215018e-08
wsm250705,-7.699,36.27,B,EU,73.0,150.000000222646,150.0,2.2264600829657866e-07
wsm26291,13.41,55.51,C,EU,1834.0,164.999999777354,165.0,2.2264600829657866e-07
wsm28981,7.791,50.372,C,EU,1284.0,107.99999966932491,108.0,3.3067509264128603e-07
wsm34100,8.65,49.84,C,EU,1214.0,162.99999977246347,163.0,2.2753653183826827e-07
wsm34193,12.41,50.21,C,EU,1241.0,147.00000030055966,147.0,3.0055966249165067e-07
wsm34911,8.62,49.85,C,EU,1215.0,149.00000066579972,149.0,6.657997175807395e-07
wsm35245,13.36,46.26,C,EU,816.0,20.00000065905659,20.0,6.590565888586752e-07
wsm35246,13.0,46.31,C,EU,816.0,169.99999967030342,170.0,3.2969657581816136e-07
wsm35247,13.2,46.34,C,EU,822.0,169.00000049658536,169.0,4.965853577232338e-07
wsm35248,13.2,46.33,C,EU,821.0,162.99999977246347,163.0,2.2753653183826827e-07
wsm35252,13.0,46.33,C,EU,818.0,180.0,180.0,0.0
wsm35263,13.28,46.36,C,EU,825.0,9.00000001366144,9.0,1.3661439979273382e-08
wsm35313,12.47,46.34,C,EU,813.0,149.00000066579972,149.0,6.657997175807395e-07
wsm35354,12.57,46.3,C,EU,810.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm35503,15.74,47.59,C,EU,954.0,17.00000022753652,17.0,2.2753652118012724e-07
wsm37561,19.3737,49.2755,B,EU,1103.0,145.99999950341464,146.0,4.965853577232338e-07
wsm37644,12.75,43.25,C,EU,478.0,129.0000003099998,129.0,3.099997911704122e-07
wsm37645,7.0,44.5,A,EU,690.0,159.99999934094342,160.0,6.590565817532479e-07
wsm37646,15.5,38.0,A,EU,13.0,25.999999796155727,25.999998,1.7035043597957156e-06
wsm37647,7.7,44.7,B,EU,685.0,102.00000030055968,102.0,3.005596767025054e-07
wsm37648,12.95,46.25,A,EU,809.0,165.99999933420028,166.0,6.657997175807395e-07
wsm37649,12.58,46.33,A,EU,813.0,140.0000001415528,140.0,1.4155278904581792e-07
wsm37650,13.3,46.3,A,EU,819.0,4.000000193042805,4.0,1.9304280485243908e-07
wsm37651,12.33,46.17,A,EU,793.0,162.99999977246347,163.0,2.2753653183826827e-07
wsm37652,13.6,46.05,A,EU,797.0,10.999999503414644,10.999999,4.570889604593731e-07
wsm37653,12.67,46.55,A,EU,838.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm37654,13.17,46.47,A,EU,836.0,165.99999933420028,166.0,6.657997175807395e-07
wsm37655,13.7,46.38,A,EU,834.0,174.0000003099998,174.0,3.099997911704122e-07
wsm37656,16.7,38.3,B,EU,87.0,134.0000000467328,134.0,4.6732793634873815e-08
wsm37657,15.67,41.7,A,EU,341.0,129.9999998584472,130.0,1.4155278904581792e-07
wsm37658,15.8,38.3,A,EU,14.0,8.000000121428961,8.0,1.2142896110844958e-07
wsm37659,10.0,44.97,B,EU,663.0,49.0000001930428,48.999996,4.007740066924725e-06
wsm37660,15.0,38.5,A,EU,28.0,162.00000033067508,162.0,3.306750784304313e-07
wsm37661,12.12,44.12,A,EU,565.0,45.0,45.0,0.0
wsm37662,14.76,37.25,A,AF,55.0,163.9999998607811,164.0,1.3921891195423086e-07
wsm37663,15.15,37.0,B,AF,43.0,137.99999997008376,138.0,2.991623659909237e-08
wsm37664,15.0,37.0,B,AF,50.0,155.00000065905658,155.0,6.590565817532479e-07
wsm37665,13.4,37.7,A,AF,102.0,99.00000001366143,99.00001,7.615733096599797e-06
wsm37666,11.5,42.8,B,EU,415.0,169.99999967030342,170.0,3.2969657581816136e-07
wsm37667,13.0,43.0,A,EU,455.0,120.99999933420027,121.0,6.657997317915942e-07
wsm37668,11.0,44.0,A,EU,549.0,164.999999777354,165.0,2.2264600829657866e-07
wsm37669,14.65,37.85,A,AF,66.0,166.9999999829995,167.0,1.7000502339215018e-08
wsm37670,14.95,37.7,B,AF,36.0,124.00000049658536,124.0,4.965853577232338e-07
wsm37671,13.62,42.27,C,EU,394.0,126.99999987857103,127.0,1.2142896821387694e-07
wsm37672,14.13,41.45,C,EU,300.0,124.99999967030342,125.0,3.2969657581816136e-07
wsm37674,15.73,40.33,C,EU,203.0,155.00000065905658,155.0,6.590565817532479e-07
wsm37675,12.7,41.7,A,EU,310.0,135.0,135.0,0.0
wsm37676,16.01,38.36,C,EU,33.0,39.99999985844722,40.0,1.4155278194039056e-07
wsm37677,14.01,41.87,C,EU,348.0,140.0000001415528,140.0,1.4155278904581792e-07
wsm37678,16.25,39.4,C,EU,129.0,174.9999998584472,175.0,1.4155278904581792e-07
wsm37679,15.75,40.4,C,EU,210.0,129.9999998584472,130.0,1.4155278904581792e-07
wsm37680,16.25,39.82,C,EU,164.0,155.00000065905658,155.0,6.590565817532479e-07
wsm37681,16.2,39.85,C,EU,169.0,119.99999977735398,120.0,2.2264602250743337e-07
wsm37682,13.48,42.18,C,EU,381.0,145.00000032969658,145.0,3.2969657581816136e-07
wsm37683,11.8,42.8,A,EU,416.0,135.0,135.0,0.0
wsm38771,12.45,50.22,B,EU,1243.0,155.00000065905658,155.0,6.590565817532479e-07
wsm38775,4.55,50.63,B,EU,1385.0,106.00000013921893,106.0,1.3921892616508558e-07
wsm38777,9.35,47.15,B,EU,910.0,145.00000032969658,145.0,3.2969657581816136e-07
wsm38781,9.5,46.7,B,EU,859.0,129.0000003099998,129.0,3.099997911704122e-07
wsm38782,8.5,36.5,A,AF,110.0,150.000000222646,150.0,2.2264600829657866e-07
wsm38785,14.1,38.0,B,AF,74.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm38788,9.15,47.05,B,EU,902.0,140.0000001415528,140.0,1.4155278904581792e-07
wsm38789,8.75,46.95,B,EU,898.0,130.9999998069572,131.0,1.9304280840515275e-07
wsm40330,25.27,37.51,A,AS,223.0,36.99999987857104,36.999996,3.6932683045165504e-06
wsm40334,2.38,36.63,A,EU,4.0,145.99999950341464,146.0,4.965853577232338e-07
wsm40335,3.515,36.78,A,AF,10.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm40336,6.825,36.42,A,AF,100.0,166.9999999829995,167.0,1.7000502339215018e-08
wsm40337,4.02,36.32,A,AF,76.0,145.00000032969658,145.0,3.2969657581816136e-07
wsm40338,27.23,35.9,A,AS,137.0,136.99999985654554,137.0,1.4345445720209682e-07
wsm40340,25.46,36.43,B,AS,243.0,174.0000003099998,174.0,3.099997911704122e-07
wsm40342,24.9,35.8,B,AS,160.0,124.99999967030342,125.0,3.2969657581816136e-07
wsm40343,26.75,38.26,B,AS,76.0,114.9999993409434,115.0,6.590565959641026e-07
wsm40344,26.96,36.54,B,AS,138.0,67.99999917316029,68.0,8.268397095889668e-07
wsm40394,5.3558,48.4864,B,EU,1143.0,148.0000000170005,148.0,1.7000502339215018e-08
wsm42242,11.3,46.7,C,EU,848.0,162.00000033067508,162.0,3.306750784304313e-07
wsm42247,13.58,46.31,C,EU,824.0,12.000000300559677,12.0,3.005596767025054e-07
wsm42248,16.65,39.23,C,EU,113.0,107.00000022753652,107.0,2.2753651762741356e-07
wsm42249,14.47,41.5,C,EU,304.0,124.00000049658536,124.0,4.965853577232338e-07
wsm42250,13.88,42.09,C,EU,374.0,110.00000065905658,110.0,6.590565817532479e-07
wsm42251,14.28,41.6,C,EU,316.0,150.000000222646,150.0,2.2264600829657866e-07
wsm42252,14.5,41.66,C,EU,322.0,117.00000033067508,117.0,3.306750784304313e-07
wsm42253,15.61,40.38,C,EU,203.0,135.0,135.0,0.0
wsm44460,-0.87,52.88,C,EU,1610.0,148.0000000170005,148.0,1.7000502339215018e-08
wsm44461,-5.27,50.18,C,EU,1551.0,143.00000012142897,143.0,1.2142896821387694e-07
wsm44462,-2.57,54.08,C,EU,1438.0,135.0,135.0,0.0
wsm44463,-1.3,52.76,B,EU,1607.0,90.99999995326722,91.0,4.67327794240191e-08
wsm44472,-4.097,53.12,B,EU,1476.0,119.99999977735398,120.0,2.2264602250743337e-07
wsm44498,-5.269,50.222,C,EU,1556.0,129.9999998584472,130.0,1.4155278904581792e-07
wsm44499,-3.474,54.414,C,EU,1376.0,151.0000001392189,151.0,1.3921891195423086e-07
wsm44500,-3.5,54.41,B,EU,1375.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm44501,-3.455,54.417,B,EU,1376.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm44502,-3.43,54.431,B,EU,1376.0,145.99999950341464,146.0,4.965853577232338e-07
wsm44503,-3.461,54.421,A,EU,1376.0,157.9999991731603,158.0,8.268397095889668e-07
wsm44504,-3.474,54.414,A,EU,1376.0,155.00000065905658,155.0,6.590565817532479e-07
wsm44508,-1.06,53.907,B,EU,1506.0,12.000000300559677,12.0,3.005596767025054e-07
wsm44509,-0.973,53.383,B,EU,1559.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm44510,-1.0,53.0,A,EU,1594.0,135.9999999532672,136.0,4.6732793634873815e-08
wsm44511,-0.957,52.775,A,EU,1617.0,159.99999934094342,160.0,6.590565817532479e-07
wsm44521,-5.186,50.169,C,EU,1552.0,156.0000006543936,156.0,6.543936024172581e-07
wsm44522,-0.992,52.774,C,EU,1616.0,157.0000008268397,157.0,8.268397095889668e-07
wsm44523,-1.637,52.47,A,EU,1623.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm44586,-0.54,52.45,A,EU,1663.0,159.99999934094342,160.0,6.590565817532479e-07
wsm50791,9.4,47.6,C,EU,959.0,165.99999933420028,166.0,6.657997175807395e-07
wsm50792,7.39,46.42,C,EU,872.0,124.99999967030342,125.0,3.2969657581816136e-07
wsm50793,7.42,46.32,C,EU,861.0,124.99999967030342,125.0,3.2969657581816136e-07
wsm50794,8.58,47.28,C,EU,936.0,167.9999996994403,168.0,3.005596909133601e-07
wsm50795,7.69,47.29,C,EU,956.0,164.999999777354,165.0,2.2264600829657866e-07
wsm50796,8.92,47.35,C,EU,938.0,152.99999966932492,153.0,3.306750784304313e-07
wsm50797,7.072,46.925,C,EU,933.0,150.000000222646,150.0,2.2264600829657866e-07
wsm50798,8.51,47.27,C,EU,936.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm50799,7.475,47.673,C,EU,1001.0,170.99999998633857,171.0,1.3661434650202864e-08
wsm50800,7.485,47.674,C,EU,1001.0,149.00000066579972,149.0,6.657997175807395e-07
wsm50801,7.481,47.671,C,EU,1001.0,129.0000003099998,129.0,3.099997911704122e-07
wsm50802,7.601,47.487,C,EU,979.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm50803,7.9,47.42,C,EU,965.0,143.00000012142897,143.0,1.2142896821387694e-07
wsm50804,7.852,47.674,C,EU,993.0,170.99999998633857,171.0,1.3661434650202864e-08
wsm50805,6.27,46.15,C,EU,879.0,142.00000016287964,142.0,1.6287964399452903e-07
wsm50806,8.807,47.703,C,EU,978.0,25.999999796155727,25.999998,1.7035043597957156e-06
wsm50807,8.815,47.335,C,EU,938.0,169.99999967030342,170.0,3.2969657581816136e-07
wsm50808,7.565,47.432,C,EU,974.0,166.9999999829995,167.0,1.7000502339215018e-08
wsm50809,7.748,47.435,C,EU,970.0,121.9999999829995,122.0,1.7000502339215018e-08
wsm50810,7.8,47.75,C,EU,1002.0,136.99999985654554,137.0,1.4345445720209682e-07
wsm50811,8.562,47.247,C,EU,933.0,145.99999950341464,146.0,4.965853577232338e-07
wsm50812,8.557,47.243,C,EU,933.0,175.9999998069572,176.0,1.9304280840515275e-07
wsm50816,7.753,47.003,C,EU,924.0,169.99999967030342,170.0,3.2969657581816136e-07
wsm50818,8.308,46.922,C,EU,903.0,105.00000022264602,105.0,2.2264602250743337e-07
wsm50819,8.311,46.88,C,EU,898.0,120.99999933420027,121.0,6.657997317915942e-07
wsm50820,7.64,46.183,C,EU,841.0,102.00000030055968,102.0,3.005596767025054e-07
wsm50822,7.877,46.433,C,EU,861.0,124.99999967030342,125.0,3.2969657581816136e-07
wsm50823,7.638,46.051,C,EU,827.0,72.00000033067509,72.0,3.3067509264128603e-07
wsm50824,7.35,46.034,C,EU,833.0,99.00000001366143,99.00001,7.615733096599797e-06
wsm50825,8.955,47.68,C,EU,974.0,164.999999777354,165.0,2.2264600829657866e-07
wsm50828,7.472,46.319,C,EU,860.0,124.00000049658536,124.0,4.965853577232338e-07
wsm50830,7.605,47.255,C,EU,954.0,164.999999777354,165.0,2.2264600829657866e-07
wsm50831,9.287,47.426,C,EU,941.0,162.99999977246347,163.0,2.2753653183826827e-07
wsm50833,7.87,47.428,C,EU,966.0,145.99999950341464,146.0,4.965853577232338e-07
wsm50834,9.821,46.493,C,EU,833.0,129.0000003099998,129.0,3.099997911704122e-07
wsm50837,7.476,47.673,C,EU,1001.0,164.999999777354,165.0,2.2264600829657866e-07
wsm50839,7.22,46.756,C,EU,912.0,142.00000016287964,142.0,1.6287964399452903e-07
wsm50840,9.196,47.078,C,EU,905.0,132.00000002991624,132.0,2.991623659909237e-08
wsm50841,9.617,47.225,C,EU,915.0,158.9999993456064,159.0,6.543936024172581e-07
wsm50842,8.103,46.413,C,EU,853.0,113.9999993456064,114.0,6.543936024172581e-07
wsm50843,7.476,47.679,C,EU,1002.0,136.99999985654554,137.0,1.4345445720209682e-07
wsm50844,7.161,47.313,C,EU,971.0,140.0000001415528,140.0,1.4155278904581792e-07
wsm50853,7.688,47.804,C,EU,1010.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm50854,8.39,47.13,C,EU,924.0,163.9999998607811,164.0,1.3921891195423086e-07
wsm50855,6.889,46.698,C,EU,915.0,121.9999999829995,122.0,1.7000502339215018e-08
wsm50859,7.539,46.342,C,EU,860.0,102.00000030055968,102.0,3.005596767025054e-07
wsm50860,8.858,47.531,C,EU,959.0,136.99999985654554,137.0,1.4345445720209682e-07
wsm50862,9.111,47.144,C,EU,913.0,122.99999969944032,123.0,3.005596767025054e-07
wsm50863,6.715,47.282,C,EU,980.0,155.00000065905658,155.0,6.590565817532479e-07
wsm50866,7.726,47.767,C,EU,1005.0,119.99999977735398,120.0,2.2264602250743337e-07
wsm50870,9.123,47.412,C,EU,942.0,167.9999996994403,168.0,3.005596909133601e-07
wsm50871,6.749,46.283,C,EU,876.0,117.99999977246347,118.0,2.2753653183826827e-07
wsm50872,9.837,46.792,C,EU,866.0,100.99999950341464,101.0,4.965853577232338e-07
wsm50883,8.0,47.274,C,EU,947.0,145.99999950341464,146.0,4.965853577232338e-07
wsm50886,7.635,46.173,C,EU,840.0,98.00000012142895,98.0,1.2142895400302223e-07
wsm50888,8.999,46.89,C,EU,887.0,117.99999977246347,118.0,2.2753653183826827e-07
wsm50899,9.527,46.731,C,EU,862.0,99.00000001366143,99.00001,7.615733096599797e-06
wsm50900,7.633,47.515,C,EU,981.0,140.0000001415528,140.0,1.4155278904581792e-07
wsm50901,9.498,47.266,C,EU,921.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm50902,8.38,47.71,C,EU,986.0,134.0000000467328,134.0,4.6732793634873815e-08
wsm50903,8.777,46.875,C,EU,889.0,117.00000033067508,117.0,3.306750784304313e-07
wsm50904,6.425,45.958,C,EU,854.0,102.00000030055968,102.0,3.005596767025054e-07
wsm50905,7.748,47.744,C,EU,1003.0,170.99999998633857,171.0,1.3661434650202864e-08
wsm50906,8.873,47.604,C,EU,967.0,166.9999999829995,167.0,1.7000502339215018e-08
wsm50907,7.2,46.782,C,EU,915.0,129.9999998584472,130.0,1.4155278904581792e-07
wsm50909,7.579,46.368,C,EU,862.0,107.00000022753652,107.0,2.2753651762741356e-07
wsm50910,7.46,45.938,C,EU,820.0,84.00000030999979,84.0,3.099997911704122e-07
wsm50913,8.761,47.759,C,EU,985.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm50914,6.088,45.938,C,EU,864.0,90.99999995326722,91.0,4.67327794240191e-08
wsm50915,9.049,47.432,C,EU,945.0,162.99999977246347,163.0,2.2753653183826827e-07
wsm50916,8.425,46.913,C,EU,900.0,117.99999977246347,118.0,2.2753653183826827e-07
wsm50917,7.886,47.341,C,EU,957.0,170.99999998633857,171.0,1.3661434650202864e-08
wsm50918,7.205,46.212,C,EU,856.0,115.99999979615573,116.0,2.0384426591135707e-07
wsm50920,7.861,47.606,C,EU,985.0,127.99999983712034,128.0,1.6287965820538375e-07
wsm50921,8.624,47.181,C,EU,925.0,174.0000003099998,174.0,3.099997911704122e-07
wsm50922,9.189,47.134,C,EU,911.0,170.99999998633857,171.0,1.3661434650202864e-08
wsm50923,7.898,46.437,C,EU,861.0,107.99999966932491,108.0,3.3067509264128603e-07
wsm50924,9.338,47.14,C,EU,909.0,162.99999977246347,163.0,2.2753653183826827e-07
wsm50925,7.393,46.126,C,EU,842.0,91.99999985654553,92.00001,7.772849002662952e-06
wsm50926,7.552,46.191,C,EU,844.0,67.00000082683971,67.0,8.268397095889668e-07
wsm50927,7.215,46.793,C,EU,916.0,129.0000003099998,129.0,3.099997911704122e-07
wsm50928,7.32,46.655,C,EU,899.0,113.9999993456064,114.0,6.543936024172581e-07
wsm50929,7.696,47.514,C,EU,979.0,169.00000049658536,169.0,4.965853577232338e-07
wsm50930,8.538,47.58,C,EU,969.0,17.00000022753652,17.0,2.2753652118012724e-07
wsm50931,6.923,46.129,C,EU,855.0,124.00000049658536,124.0,4.965853577232338e-07
wsm50932,10.305,46.553,C,EU,835.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm50933,9.994,46.854,C,EU,871.0,129.0000003099998,129.0,3.099997911704122e-07
wsm50934,9.512,47.044,C,EU,897.0,136.99999985654554,137.0,1.4345445720209682e-07
wsm50935,9.47,47.25,C,EU,920.0,145.00000032969658,145.0,3.2969657581816136e-07
wsm50936,7.184,47.364,C,EU,976.0,164.999999777354,165.0,2.2264600829657866e-07
wsm50937,10.115,47.214,C,EU,910.0,157.0000008268397,157.0,8.268397095889668e-07
wsm50938,7.787,47.471,C,EU,973.0,135.0,135.0,0.0
wsm50939,8.48,46.954,C,EU,903.0,145.99999950341464,146.0,4.965853577232338e-07
wsm50940,6.682,46.027,C,EU,853.0,134.0000000467328,134.0,4.6732793634873815e-08
wsm50941,7.56,47.225,C,EU,952.0,135.9999999532672,136.0,4.6732793634873815e-08
wsm50943,9.576,47.35,C,EU,930.0,145.99999950341464,146.0,4.965853577232338e-07
wsm50944,9.009,46.912,C,EU,889.0,127.99999983712034,128.0,1.6287965820538375e-07
wsm50945,9.234,45.87,C,EU,772.0,24.99999934094341,24.999998,1.2482920439538248e-06
wsm50946,7.543,47.62,C,EU,994.0,156.0000006543936,156.0,6.543936024172581e-07
wsm50947,7.626,46.172,C,EU,840.0,81.99999987857105,82.0,1.2142895400302223e-07
wsm50948,9.055,47.594,C,EU,963.0,172.99999983712033,173.0,1.6287967241623846e-07
wsm50949,8.457,46.102,C,EU,812.0,133.00000014345446,133.0,1.4345445720209682e-07
wsm50950,7.359,46.322,C,EU,863.0,50.000000141552775,50.0,1.415527748349632e-07
wsm50951,7.932,45.975,C,EU,811.0,95.99999969000021,96.0,3.099997911704122e-07
wsm50952,7.765,46.065,C,EU,825.0,103.0000000170005,103.0,1.7000502339215018e-08
wsm50953,7.57,46.341,C,EU,859.0,124.99999967030342,125.0,3.2969657581816136e-07
wsm50954,8.908,46.905,C,EU,890.0,127.99999983712034,128.0,1.6287965820538375e-07
wsm50955,9.831,46.723,C,EU,858.0,133.00000014345446,133.0,1.4345445720209682e-07
wsm50956,7.316,46.323,C,EU,864.0,111.00000065439362,111.00001,6.975000914621887e-06
wsm50957,7.898,47.542,C,EU,978.0,156.0000006543936,156.0,6.543936024172581e-07
wsm50958,9.216,47.2,C,EU,918.0,147.00000030055966,147.0,3.0055966249165067e-07
wsm50959,6.995,46.609,C,EU,903.0,110.00000065905658,110.0,6.590565817532479e-07
wsm50960,6.273,47.277,C,EU,992.0,179.0000000467328,179.0,4.6732793634873815e-08
wsm50961,8.726,47.525,C,EU,960.0,157.9999991731603,158.0,8.268397095889668e-07
wsm50962,9.655,47.621,C,EU,959.0,169.99999967030342,170.0,3.2969657581816136e-07
wsm50963,8.892,47.692,C,EU,976.0,148.0000000170005,148.0,1.7000502339215018e-08
wsm50964,7.193,46.284,C,EU,863.0,121.9999999829995,122.0,1.7000502339215018e-08
wsm50965,6.937,45.715,C,EU,813.0,59.00000066579973,59.0,6.657997317915942e-07
wsm50966,7.713,47.505,C,EU,978.0,147.00000030055966,147.0,3.0055966249165067e-07
wsm50968,8.519,47.715,C,EU,984.0,162.99999977246347,163.0,2.2753653183826827e-07
wsm50969,7.657,47.271,C,EU,954.0,142.00000016287964,142.0,1.6287964399452903e-07
wsm50970,9.509,47.034,C,EU,896.0,140.9999996900002,141.0,3.099997911704122e-07
wsm50971,6.897,46.032,C,EU,846.0,107.99999966932491,108.0,3.3067509264128603e-07
wsm50972,8.166,47.529,C,EU,971.0,169.00000049658536,169.0,4.965853577232338e-07
wsm50973,6.858,46.923,C,EU,939.0,129.9999998584472,130.0,1.4155278904581792e-07
