ID,ISC_ID,SITE,LAT,LON,AZI,TYPE,DEPTH,QUALITY,REGIME,LOCALITY,COUNTRY,DATE,TIME,NUMBER,SD,TOT_LEN,VENT,TOP,BOT,ANISOTROPY,METHOD,S1AZ,S1PL,S2AZ,S2PL,S3AZ,S3PL,MAG_TYPE,EQ_MAG,CRUST,REF1,REF2,REF3,REF4,REF5,REF6,COMMENT,PLATE,DIST
wsm44163,,,53.124,3.142,142,DIF,2.1,C,U,K16-05,Sea,01/02/1987,,5.0,12.0,35.0,,2030.0,2081.0,,electric,,,,,,,,,True,VANEDA2004,,,,,,interpreted on electric image	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1678.0
wsm44164,,42/27a-1,54.04,0.23,159,DIF,0.0,C,U,,Sea,,,8.0,14.0,24.5,,,,,FMS,,,,,,,,,True,WILLFE2015,,,,,,depth unknown	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1539.0
wsm44165,,49/14bâ€“4,53.6,2.75,138,DIF,0.0,C,U,,Sea,,,14.0,13.0,30.8,,,,,FMI,,,,,,,,,True,WILLFE2015,,,,,,depth unknown	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1674.0
wsm44166,,,53.595,4.371,155,DIF,4.2,B,U,L08-12,Sea,01/02/1991,,14.0,12.0,68.0,,4055.0,4315.0,,electric,,,,,,,,,True,VANEDA2004,,,,,,interpreted on electric image	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1695.0
wsm44167,,,53.76,3.869,143,DIF,3.9,B,U,K06-08,Sea,01/03/1991,,17.0,13.0,80.0,,3830.0,4046.0,,electric,,,,,,,,,True,VANEDA2004,,,,,,interpreted on electric image	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1701.0
wsm44168,,,52.68,3.781,120,DIF,3.0,B,U,P06-S-01,Sea,01/09/1980,,10.0,10.0,69.0,,2895.0,3160.0,,electric,,,,,,,,,True,VANEDA2004,,,,,,interpreted on electric image	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1615.0
wsm44169,,,52.611,3.839,138,DIF,3.6,A,U,P09-09,Sea,01/07/2000,,34.0,4.0,243.0,,3028.0,4168.0,,electric,,,,,,,,,True,VANEDA2004,,,,,,interpreted on electric image	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1607.0
wsm44170,,02/08/2001,56.2833,3.4333,141,BO,3.85,E,U,Central Graben,Sea,,,2.0,63.0,350.0,,3675.0,4025.0,,4-arm caliper,,,,,,,,,True,GOELBR1996,,,,,,	well name is different (data is the same) in wsm2016 (just numbers) --> changed to the actual well names		,EU,1465.0
wsm44171,,,58.088,1.101,0,BO,3.6,E,U,Bosun16/26-2,Sea,06/10/1977,,0.0,,0.0,,3535.0,3733.0,,,,,,,,,,,True,WSM,,,,,,WSM in-house interpretation - HDT			,EU,1223.0
wsm44172,,EG-1,55.571,3.582,16,BO,2.89,E,U,Heno Plateau,Sea,23/09/1991,,12.0,48.0,1311.0,,1605.0,4445.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval 1604 - 4445 - most BO occur above 3 km - average BO depth is 2.3 km	AZI changed from 999 to 16		,EU,1531.0
wsm44173,,Olaf-1,55.582,3.441,123,BO,2.4,E,U,Outer Range Basin,Sea,26/07/1983,,9.0,48.0,998.0,,1205.0,4300.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval 1205-4300 m			,EU,1524.0
wsm44174,,NO19,57.76,0.91,160,BO,2.4,E,U,Central Graben,Sea,,,,,,,,,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986",,,,,			,EU,1241.0
wsm44175,,,56.367,3.267,999,BO,2.25,E,U,2/7-A-7B,Sea,,,,,,,2917.0,5164.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1451.0
wsm44176,,Edna-1,55.391,4.251,23,BO,2.19,E,U,Salt Dome Province,Sea,08/10/1983,,14.0,44.0,1045.0,,1222.0,3164.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,ASK96c - hole deviation >10+ below 3164 m - log interval 1221-3164 m	AZI changed from 999 to 23		,EU,1573.0
wsm44177,,W.Lulu-4,56.19,4.102,52,BO,2.09,E,U,Sogne Basin,Sea,13/09/1986,,9.0,55.0,733.0,,1488.0,3751.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval: 1488-3751 m	AZI changed from 999 to 52		,EU,1500.0
wsm44178,,W.Lulu-3,56.206,4.123,175,BO,2.07,E,U,Sogne Basin,Sea,11/12/1985,,13.0,56.0,1290.0,,1343.0,3756.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval: 1343 - 3756 m.	AZI changed from 999 to 175		,EU,1500.0
wsm44179,,N.Jens-1,55.496,4.333,54,BO,2.06,E,U,Tail End Graben,Sea,12/11/1985,,10.0,42.0,878.0,,1162.0,2945.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval: 1162-2945m. Hole deviation >10+ below 2945 m	AZI changed from 999 to 54		,EU,1568.0
wsm44180,,Mona-1,56.163,4.001,79,BO,2.0,E,U,Gertrude Graben,Sea,09/02/1983,,13.0,47.0,1011.0,,1192.0,4107.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interva: 1192-4107 - most BOs occur above 2.9 km	AZI changed from 999 to 79		,EU,1498.0
wsm44181,,NO18,57.08,2.1,125,BO,1.48,E,U,Central Graben,Sea,,,,,,,,,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986",,,,,			,EU,1345.0
wsm44182,,,56.333,3.25,999,BO,1.0,E,U,2/7-23S,Sea,,,,,,,3228.0,4227.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1453.0
wsm44183,,,56.233,3.2,999,BO,0.88,E,U,2/12-2S,Sea,,,,,,,4900.0,5780.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1460.0
wsm44184,,,59.167,2.467,999,BO,0.64,E,U,25/11-21S,Sea,,,,,,,1310.0,1950.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1201.0
wsm44185,,,58.367,1.9,999,BO,0.6,E,U,15/9-A-8,Sea,,,,,,,3037.0,3639.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1235.0
wsm44186,,,59.267,2.617,999,BO,0.6,E,U,38224,Sea,,,,,,,1291.0,1888.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1200.0
wsm44187,,,59.117,2.383,999,BO,0.59,E,U,42699,Sea,,,,,,,1355.0,1940.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1201.0
wsm44188,,,56.683,3.483,999,BO,0.5,E,U,2/5-10A,Sea,,,,,,,4220.0,4720.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1434.0
wsm44189,,,56.567,3.2,999,BO,0.46,E,U,2/4-B-24C,Sea,,,,,,,3784.0,4244.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1432.0
wsm44190,,,56.567,3.217,999,BO,0.4,E,U,2/4-B-22D,Sea,,,,,,,3124.0,3526.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1433.0
wsm44191,,,56.55,3.233,999,BO,0.4,E,U,2/4-C-23,Sea,,,,,,,3141.0,3540.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1435.0
wsm44192,,,59.483,1.95,999,BO,0.39,E,U,38984,Sea,,,,,,,1955.0,2349.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1156.0
wsm44193,,,56.517,3.217,999,BO,0.38,E,U,2/4-A-22,Sea,,,,,,,3523.0,3898.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1437.0
wsm44194,,,58.083,1.883,999,BO,0.38,E,U,15/12-10S,Sea,,,,,,,3170.0,3545.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1256.0
wsm44195,,,56.433,3.267,999,BO,0.37,E,U,11141,Sea,,,,,,,3139.0,3505.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1446.0
wsm44196,,,56.417,3.217,999,BO,0.34,E,U,2/7-B-9B,Sea,,,,,,,3784.0,4123.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1445.0
wsm44197,,,54.437,-3.503,169,BO,0.34,E,U,Sellafield,United Kingdom,,,1.0,3.0,,,336.0,337.0,,,,,,,,,,,True,NIREXX1997,,,,,,"	reference is not available, data records can neither be confirmed nor refuted		",EU,1373.0
wsm44198,,,56.55,3.2,999,BO,0.33,E,U,2/4-C-6C,Sea,,,,,,,3416.0,3746.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1433.0
wsm44199,,,56.533,3.217,999,BO,0.32,E,U,2/4-A-18,Sea,,,,,,,3143.0,3465.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1435.0
wsm44200,,,56.417,3.217,999,BO,0.3,E,U,2/7-B-2A,Sea,,,,,,,3185.0,3480.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1445.0
wsm44201,,,56.417,3.217,999,BO,0.28,E,U,2/7-B-3A,Sea,,,,,,,3258.0,3539.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1445.0
wsm44202,,,56.567,3.183,999,BO,0.28,E,U,2/4-K-26,Sea,,,,,,,3507.0,3788.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1431.0
wsm44203,,,56.533,3.2,999,BO,0.27,E,U,2/4-B-16B,Sea,,,,,,,3065.0,3337.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1435.0
wsm44204,,,59.15,2.467,999,BO,0.27,E,U,25/11-18-T2,Sea,,,,,,,1596.0,1864.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1202.0
wsm44205,,,58.367,1.9,999,BO,0.25,E,U,15/9-A-15,Sea,,,,,,,4075.0,4321.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1235.0
wsm44206,,,56.367,3.267,999,BO,0.25,E,U,2/7-A-19A,Sea,,,,,,,2970.0,3215.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1451.0
wsm44207,,,56.367,3.267,999,BO,0.22,E,U,2/7-A-18A,Sea,,,,,,,2871.0,3088.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1451.0
wsm44208,,,56.417,3.217,999,BO,0.2,E,U,2/7-B-12A,Sea,,,,,,,3076.0,3274.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1445.0
wsm44209,,,56.367,3.267,999,BO,0.18,E,U,2/7-A-23A,Sea,,,,,,,3103.0,3283.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1451.0
wsm44210,,,56.567,3.217,999,BO,0.17,E,U,2/4-K-18,Sea,,,,,,,3070.0,3237.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1433.0
wsm44211,,,56.533,3.233,999,BO,0.15,E,U,2/4-A-17,Sea,,,,,,,3216.0,3368.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1436.0
wsm44212,,,58.55,1.883,999,BO,0.08,E,U,15/6-8A,Sea,,,,,,,2391.0,2466.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1220.0
wsm44213,,,56.417,3.217,999,BO,0.07,E,U,2/7-B-15,Sea,,,,,,,3255.0,3326.0,,,,,,,,,,,True,BRUDKJ2001,,,,,,			,EU,1445.0
wsm44214,,,51.881,4.456,999,BO,0.0,E,U,RTD-10,Netherlands,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1515.0
wsm44215,,,51.881,4.456,999,BO,0.0,E,U,RTD-11,Netherlands,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1515.0
wsm44216,,,51.878,4.455,999,BO,0.0,E,U,RTD-04,Netherlands,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1515.0
wsm44217,,,51.878,4.455,999,BO,0.0,E,U,RTD-03,Netherlands,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1515.0
wsm44218,,,51.891,4.369,999,BO,0.0,E,U,PRW-01,Netherlands,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1519.0
wsm44219,,,52.454,4.205,999,BO,0.0,E,U,Q10-03,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1581.0
wsm44220,,,55.234,4.079,999,BO,0.0,E,U,B13-04,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1580.0
wsm44221,,,53.305,3.947,999,BO,0.0,E,U,K15-FG-103,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1675.0
wsm44222,,,52.417,3.79,999,BO,0.0,E,U,P12-11,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1588.0
wsm44223,,,54.399,3.787,999,BO,0.0,E,U,E12-04,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1641.0
wsm44224,,,52.68,3.782,999,BO,0.0,E,U,P06-10,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1615.0
wsm44225,,,55.535,3.633,999,BO,0.0,E,U,A08-01,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1536.0
wsm44226,,,53.659,3.604,999,BO,0.0,E,U,K08-14,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1700.0
wsm44227,,,53.515,3.526,999,BO,0.0,E,U,K08-13,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1707.0
wsm44228,,,53.691,3.487,999,BO,0.0,E,U,K05-D-03,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1693.0
wsm44229,,,53.499,3.369,999,BO,0.0,E,U,K08-FA-101-,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1706.0
wsm44230,,,52.373,3.343,999,BO,0.0,E,U,P11-03,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1596.0
wsm44231,,,53.75,3.31,999,BO,0.0,E,U,K04-09,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1681.0
wsm44232,,,53.362,3.253,999,BO,0.0,E,U,K10-B-11,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1699.0
wsm44233,,,54.366,3.111,999,BO,0.0,E,U,E10-02,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1618.0
wsm44234,,,53.823,2.944,999,BO,0.0,E,U,J06-A-02,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1660.0
wsm44235,,,54.325,2.934,999,BO,0.0,E,U,D15-FA-101,Sea,,,,,,,,,,,,,,,,,,,True,VANEDA2004,,,,,,no BO or DIF found on image l			,EU,1615.0
wsm44236,,,58.783,2.783,999,BO,0.0,E,U,16/03/2002,Sea,,,,,,,,,,4-arm caliper,,,,,,,,,True,GOELBR1996,,,,,,Central Graben			,EU,1242.0
wsm44237,,SK62SE/28,52.789,-0.9894,999,BO,0.0,E,U,Windy Ridge,United Kingdom,,,,,0.0,,,,,4-pad FMS,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1615.0
wsm44238,,NY00SE/34,54.4016,-3.4373,999,BO,0.0,E,U,Sellafield 11A,United Kingdom,,,,,0.0,,,,,FMI,,,,,,,,,True,KINGFE2016,,,,,,	sd in wsm2016 does not coincide with the sd in the publication 		,EU,1378.0
wsm44239,,NY00SW/36,54.4304,-3.4836,999,BO,0.0,E,U,Sellafield 7A,United Kingdom,,,,,0.0,,,,,FMI/UBI,,,,,,,,,True,KINGFE2016,,,,,,			,EU,1374.0
wsm44240,,,49.6,3.9,170,BO,0.0,E,U,Paris Basin,France,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,"	QUALITY ranked down from C to E quality, bc no sd	data can not be verified	",EU,1301.0
wsm44241,,49/16â€“6,53.49,2.18,161,BO,0.0,E,U,,Sea,,,135.0,48.0,318.6,,803.0,3266.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,CARB:3020.2-3266M No:9 lenth:38.1 Azi:133 SD: 8 Quality:C. JURTRI:803.1-1784.8M No:121 lenth:273.7 Azi:173 SD: 48 Quality:E. ROTL:2821.3-2827.3M No:2 lenth:1.9 Azi:156 SD: 9 Quality:D. ZECH:2764.2-2771.2M No:3 lenth:4.9 Azi:50 SD: 8 Quality:D	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1662.0
wsm44242,,well 88,53.6,-2.4,161,BO,0.0,E,U,,United Kingdom,,,200.0,43.0,350.0,,,,,4-arm caliper,,,,,,,,,True,KLEIBA1986,,,,,,"	AZI, SD and Number were picked by hand through rosediagrams plotted in Fig. 3 REF1	TOT_LEN just an estimation based on the Number of picked Bos	reassessment of LON and LAT by hand in fig. 5 REF1",EU,1490.0
wsm44243,,,54.0,4.5,160,BO,0.0,E,U,Viking Graben,Sea,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,"	QUALITY ranked down from C to E quality, bc no sd	data can not be verified	",EU,1705.0
wsm44244,,43/23â€“1,54.3,1.44,143,BO,0.0,E,U,,Sea,,,11.0,44.0,14.0,,3340.0,3687.0,,4-arm caliper,,,,,,,,,True,WILLFE2015,,,,,,	total length was displayed in column SAMP_INT in wsm2016 release --> changed to TOT_LEN		,EU,1561.0
wsm44245,,,57.7,2.0,140,BO,0.0,E,U,Viking Graben,Sea,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,"	QUALITY ranked down from C to E quality, bc no sd	data can not be verified	",EU,1291.0
wsm44246,,NO50,57.7,2.0,140,BO,0.0,E,U,Central Graben,Sea,,,,,,,,,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986",,,,,			,EU,1291.0
wsm44247,,,58.9,3.5,115,BO,0.0,E,U,Viking Graben,Sea,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,"	QUALITY ranked down from C to E quality, bc no sd	data can not be verified	",EU,1265.0
wsm44248,,,58.8,3.2,115,BO,0.0,E,U,Viking Graben,Sea,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,"	QUALITY ranked down from C to E quality, bc no sd	data can not be verified	",EU,1259.0
wsm44249,,,59.0,3.0,115,BO,0.0,E,U,Viking Graben,Sea,,,,,,,,,,,,,,,,,,,True,JANOET1988,,,,,,"	QUALITY ranked down from C to E quality, bc no sd	data can not be verified	",EU,1236.0
wsm44250,,Viking 4,58.466,1.75,107,BO,0.0,E,U,Viking Graben,Sea,,,1.0,,,,1200.0,,,4-arm caliper,,,,,,,,,True,CLAUMA1989,,,,,,	original REF1 was CLAUET1989 --> changed to CLAUMA1989 (as it is in the endnote)		,EU,1221.0
wsm44251,,Central 1,56.633,3.0,89,BO,0.0,E,U,Central Graben,Sea,,,11.0,,,,1200.0,,,4-arm caliper,,,,,,,,,True,CLAUMA1989,,,,,,	original REF1 was CLAUET1989 --> changed to CLAUMA1989 (as it is in the endnote)		,EU,1418.0
wsm44252,,Viking 5,58.166,1.7333,88,BO,0.0,E,U,Viking Graben,Sea,,,4.0,,,,1200.0,,,4-arm caliper,,,,,,,,,True,CLAUMA1989,,,,,,	original REF1 was CLAUET1989 --> changed to CLAUMA1989 (as it is in the endnote)		,EU,1243.0
wsm44253,,Viking 3,59.25,2.483,83,BO,0.0,E,U,Viking Graben,Sea,,,8.0,,,,1200.0,,,4-arm caliper,,,,,,,,,True,CLAUMA1989,,,,,,	original REF1 was CLAUET1989 --> changed to CLAUMA1989 (as it is in the endnote)		,EU,1196.0
wsm44254,,,54.156,3.947,30,BO,0.0,E,U,E18-05,Sea,01/11/2001,,10.0,42.0,23.0,,4560.0,4152.0,,4-arm caliper,,,,,,,,,True,VANEDA2004,,,,,,	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1669.0
wsm44255,,,53.703,4.385,160,BO,4.9,D,U,L05-06,Sea,01/12/1991,,1.0,8.0,2.0,,4719.0,4894.0,,electric,,,,,,,,,True,VANEDA2004,,,,,,interpreted on electric image	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1706.0
wsm44256,,02/08/2012,56.3833,3.4333,37,BO,4.64,D,U,Central Graben,Sea,,,7.0,30.0,1025.0,,4100.0,5175.0,,4-arm caliper,,,,,,,,,True,GOELBR1996,,,,,,authors give C quality - reduced to D due to SD	well name is different (data is the same) in wsm2016 (just numbers) --> changed to the actual well names		,EU,1457.0
wsm44257,,NO67,56.77,2.89,51,BO,4.52,E,U,Central Graben,Sea,,,5.0,43.0,188.0,,4400.0,4639.0,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986,(GOELBR1996)",,,,,AZI 51 in SPANMU1994	AZI and SD were changed because the info given in wsm2016.xlsx did not coincide with the info in the publication REF1	LOCALITY changed to Central Graben (before just random numbers)	,EU,1402.0
wsm44258,,,53.595,4.371,154,BO,4.3,D,U,L08-12,Sea,01/02/1991,,1.0,8.0,5.0,,4055.0,4315.0,,electric,,,,,,,,,True,VANEDA2004,,,,,,interpreted on electric image	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1695.0
wsm44259,,Liva-1,55.553,3.493,150,BO,4.14,D,U,Outer Range Basin,Sea,30/09/1984,,1.0,,24.0,,3564.0,4530.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval: 3564-4530 m			,EU,1529.0
wsm44260,,NO59,57.26,2.43,61,BO,4.08,D,U,Central Graben,Sea,,,4.0,31.0,203.0,,3971.0,4370.0,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986,(GOELBR1996)",,,,,AZI 61 in SPANMU1994	AZI and SD were changed because the info given in wsm2016.xlsx did not coincide with the info in the publication REF1	LOCALITY changed to Central Graben (before just random numbers)	,EU,1344.0
wsm44261,,,58.098,0.996,74,BO,4.0,D,U,Britannia15/30-3,Sea,15/04/1980,,8.0,27.0,137.0,,2895.0,4354.0,,,,,,,,,,,True,WSM,,,,,,WSM in-house interpretation - HDT			,EU,1217.0
wsm44262,,NO68,56.86,3.09,145,BO,3.95,D,U,Central Graben,Sea,,,1.0,,65.0,,3914.0,3979.0,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986,(GOELBR1996)",,,,,AZI 145 in SPANMU1994	AZI and SD were changed because the info given in wsm2016.xlsx did not coincide with the info in the publication REF1	LOCALITY changed to Central Graben (before just random numbers)	,EU,1403.0
wsm44263,,,54.325,2.934,156,BO,3.7,D,U,D15-FA-102,Sea,01/01/1999,,3.0,8.0,3.0,,3458.0,4074.0,,4-arm caliper,,,,,,,,,True,VANEDA2004,,,,,,interpreted on 4-arm caliper	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1615.0
wsm44264,,Elin-1,55.565,4.222,156,BO,3.59,D,U,Arne-Elin Graben,Sea,27/04/1983,,6.0,29.0,392.0,,3451.0,4011.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,hole deviation > 10+ below 4010 m - log interval 3451-4010 m			,EU,1558.0
wsm44265,,,58.469,1.751,101,BO,3.4,D,U,W15/9-1/Grab,Sea,,,1.0,,85.0,,,,,,,,,,,,,,True,CLAUMA1989,,,,,,	confirmed data due to personal communication with the author		,EU,1221.0
wsm44266,,Lone-1,56.083,3.315,119,BO,3.39,D,U,Feda Graben,Sea,03/09/1985,,1.0,,27.0,,3362.0,3652.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interal 3362-3652 m			,EU,1477.0
wsm44267,,NO37,56.63,2.99,93,BO,3.35,D,U,Central Graben,Sea,,,,10.0,,,2150.0,4550.0,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986",,,,,			,EU,1418.0
wsm44268,,Torden-1,55.562,3.323,17,BO,3.33,D,U,Outer Range Basin,Sea,08/02/1989,,1.0,,70.0,,3241.0,3637.0,,4-arm caliper,,,,,,,,,True,ASKXXX1996,,,,,,log interval: 3241-3637 m  - Quality assigned by Ask			,EU,1521.0
wsm44269,,,53.629,3.068,134,BO,3.3,D,U,K07-11,Sea,01/07/1997,,6.0,4.0,5.0,,3038.0,3478.0,,acoustic,,,,,,,,,True,VANEDA2004,,,,,,interpreted on acoustic image	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1683.0
wsm44270,,2/4-C-20,56.55,3.2167,90,BO,3.3,D,U,North Sea,Sea,,,,,,,3150.0,3475.0,,FMS,,,,,,,,,True,BRUDKJ2001,,,,,,FMS - #8 in REF1 - QUALITY given by author according to WSM ranking scheme			,EU,1434.0
wsm44271,,NO60,57.12,2.62,21,BO,3.3,D,U,Central Graben,Sea,,,10.0,40.0,1015.0,,2300.0,4300.0,,,,,,,,,,,True,SPANMU1994,"BRUDXX1990,JANOET1988,CLAUMA1989,KLEIBA1986,(GOELBR1996)",,,,,authors give D quality - reduced to E due to SD - AZI 21 in SPANMU1994	AZI and SD were changed because the info given in wsm2016.xlsx did not coincide with the info in the publication REF1	LOCALITY changed to Central Graben (before just random numbers)	,EU,1363.0
wsm44272,,,53.543,3.288,134,BO,3.2,D,U,K07-10,Sea,01/07/1996,,1.0,5.0,1.0,,3150.0,3412.0,,acoustic,,,,,,,,,True,VANEDA2004,,,,,,interpreted on acoustic image	original REF1 was VANEVA2004 --> changed to VANEDA2004 (as it is in the endnote)	QUALITY ranking according to the author	,EU,1699.0
wsm44273,,15/09/2018,58.35,1.8,113,BO,3.18,D,U,Central Graben,Sea,,,1.0,,100.0,,3125.0,3225.0,,4-arm caliper,,,,,,,,,True,GOELBR1996,,,,,,	well name is different (data is the same) in wsm2016 (just numbers) --> changed to the actual well names		,EU,1232.0
wsm44274,,09/02/2002,57.8667,4.4,151,BO,3.12,D,U,Central Graben,Sea,,,3.0,8.0,480.0,,2875.0,3355.0,,4-arm caliper,,,,,,,,,True,GOELBR1996,,,,,,quality reduced by authors	well name is different (data is the same) in wsm2016 (just numbers) --> changed to the actual well names		,EU,1380.0
